Prediction,Groundtruth,station,lead_time,year,month,day
2.1481945514678955,0.0,5.0,7,2022,1,1
4.246842384338379,0.0,9.0,7,2022,1,1
4.8130879402160645,0.0,11.0,7,2022,1,1
4.379556655883789,0.3000000715255737,13.0,7,2022,1,1
2.392388105392456,0.5,25.0,7,2022,1,1
1.7907519340515137,0.0,29.0,7,2022,1,1
4.303466796875,0.0,30.0,7,2022,1,1
6.75601863861084,0.0,32.0,7,2022,1,1
5.283780097961426,0.0,37.0,7,2022,1,1
1.6049525737762451,0.0,38.0,7,2022,1,1
5.4111857414245605,0.0,39.0,7,2022,1,1
6.955974578857422,0.9999998807907104,44.0,7,2022,1,1
1.9677037000656128,0.0,5.0,8,2022,1,1
4.011496543884277,0.0,9.0,8,2022,1,1
3.682366609573364,0.0,11.0,8,2022,1,1
3.783228874206543,0.0,13.0,8,2022,1,1
2.438395500183105,0.0,25.0,8,2022,1,1
1.265205144882202,0.0,29.0,8,2022,1,1
5.2253851890563965,0.0,30.0,8,2022,1,1
8.444138526916504,0.0,32.0,8,2022,1,1
6.561371803283691,0.0,37.0,8,2022,1,1
1.9075400829315183,0.0,38.0,8,2022,1,1
6.789639472961426,0.0,39.0,8,2022,1,1
8.74141788482666,0.0,44.0,8,2022,1,1
2.2897560596466064,0.0,5.0,9,2022,1,1
4.627288341522217,0.0,9.0,9,2022,1,1
3.4647159576416016,0.0,11.0,9,2022,1,1
4.052195549011231,0.0,13.0,9,2022,1,1
2.939168930053711,0.0,25.0,9,2022,1,1
1.1678816080093384,0.0,29.0,9,2022,1,1
6.232240676879883,0.0,30.0,9,2022,1,1
10.102176666259766,0.2000000178813934,32.0,9,2022,1,1
7.863737106323242,0.0,37.0,9,2022,1,1
2.410083293914795,0.0,38.0,9,2022,1,1
8.194637298583984,0.0,39.0,9,2022,1,1
10.606489181518556,0.2000000178813934,44.0,9,2022,1,1
2.7940685749053955,0.0,5.0,10,2022,1,1
5.179378509521484,0.0,9.0,10,2022,1,1
3.609816551208496,0.0,11.0,10,2022,1,1
4.445028305053711,0.0,13.0,10,2022,1,1
3.569117546081543,0.0,25.0,10,2022,1,1
1.4580825567245483,0.0,29.0,10,2022,1,1
7.378888607025146,0.0,30.0,10,2022,1,1
